epoch,train_loss,val_loss,sav_version
0,0.8472296578842297,0.8210249687495984,1
1,0.7863217304324546,0.7757351360822978,2
2,0.7712288024132712,0.7713548904971073,3
3,0.7665145247303254,0.7677741395799738,4
4,0.7632248151372051,0.7693966526734202,4
5,0.7599973299349958,0.7639225890761927,5
6,0.758401592363391,0.753298502846768,6
7,0.7542658592525281,0.7591196122922396,6
8,0.7537880855694151,0.7546573977721365,6
9,0.7511274179519966,0.755134181599868,6
10,0.7491698211396647,0.7506673982268885,7
11,0.7475399722132766,0.7463879942893982,8
12,0.746602403629593,0.7448436329239293,9
13,0.7448425251140929,0.7415863821381017,10
14,0.7429115014466626,0.7441007883925187,10
15,0.7407665456247609,0.7373880944753948,11
16,0.7389385872417026,0.7385083367950038,11
17,0.7359917625349167,0.7384315929914775,11
18,0.7347117759330928,0.7333782691704599,12
19,0.7328714798765573,0.7328734059082834,13
20,0.7302287393146091,0.733992117957065,13
21,0.7297234676734746,0.7298863122337743,14
22,0.7264043124098527,0.7281638873250861,15
23,0.7210414512812743,0.7204586292568006,16
24,0.7162375862138313,0.7142622521049098,17
25,0.7118801723446763,0.7078362038261012,18
26,0.7068932575789112,0.7046052788433276,19
27,0.7023421348884091,0.6998128922362077,20
28,0.6978853825240108,0.7007303225366692,20
29,0.6959641404319228,0.6913802755506415,21
30,0.692709832024156,0.6930441661884911,21
31,0.6899097903430114,0.6860717026810897,22
32,0.6891834820920264,0.687905552512721,22
33,0.6845846402714824,0.6863323763797158,22
34,0.683928708653701,0.6840647703722904,23
35,0.6818096287766395,0.6833874784017864,24
36,0.6787736114702727,0.6772461251208657,25
37,0.6775890469551087,0.675499921723416,26
38,0.6742267904922976,0.6730570115541157,27
39,0.6721966783205668,0.6733818901212592,27
40,0.6682424388433758,0.6707174897193908,28
41,0.6684028560655159,0.6662012062574688,29
42,0.665244019728655,0.6622874034078498,30
43,0.6641177515537419,0.663374418333957,30
44,0.6614286236595689,0.6595611258556968,31
45,0.6586656173767402,0.6581253133322064,32
46,0.656640913402825,0.6568062813658463,33
47,0.6554378693563896,0.6501806485025506,34
48,0.6527415500049703,0.657374960497806,34
49,0.6501804720588595,0.6501156568527222,35
50,0.6484165733320671,0.6511533479941519,35
51,0.6481399587023328,0.6455902369398819,36
52,0.6454802103907045,0.6445307706531725,37
53,0.6436757696302313,0.6423870770554794,38
54,0.6414705903906571,0.6420285990363673,39
55,0.638592146920879,0.6403447364505969,40
56,0.6371299758292082,0.6347858322294135,41
57,0.6356647257219281,0.6353263120902212,41
58,0.6334843278628344,0.6346282582533987,42
59,0.6329959163191723,0.6288274771288822,43
60,0.6301602496738322,0.6252265509806181,44
61,0.6296668806968376,0.6279179886767738,44
62,0.6280053272581937,0.624688322293131,45
63,0.6256834866707786,0.6272739033950002,45
64,0.6237953897805242,0.6253084220384296,45
65,0.6223607070264761,0.6194926952060901,46
66,0.6211283806471797,0.6245147385095295,46
67,0.6208854436177259,0.6177833990046853,47
68,0.6186375169726143,0.6149289444873207,48
69,0.6165920191340977,0.6125426166935971,49
70,0.6164469381522016,0.6136003613471985,49
71,0.6141204967833402,0.6130275870624341,49
72,0.6134312450537207,0.6110523983051902,50
73,0.6133134009545309,0.6078890467944899,51
74,0.6103791098845632,0.6054950362757633,52
75,0.6094008916302731,0.6047625616977089,53
76,0.6080198683933905,0.6086441240812602,53
77,0.6068516611355788,0.6032491313783745,54
78,0.605643810305679,0.6012584548247488,55
79,0.6058500858078226,0.6044655950445877,55
80,0.6037839925080015,0.6003559972110547,56
81,0.6019836130197982,0.6021277026126259,56
82,0.6015095970784015,0.6007801294326782,56
83,0.600684274358359,0.5983590709535699,57
84,0.5994586773783143,0.5965644328217757,58
85,0.5977668894661797,0.5956170320510864,59
86,0.597940008472978,0.5986262271278783,59
87,0.5966186446753162,0.5940850954306753,60
88,0.5956063543146813,0.5945704824046085,60
89,0.5951506078591821,0.5943666301275554,60
90,0.5948351928365161,0.5924019198668631,61
91,0.5947892008469119,0.5916615228903921,62
92,0.5922084114704913,0.5929267782914011,62
93,0.5925614064199882,0.5895049283379002,63
94,0.5920305887160943,0.5937468647956848,63
95,0.5906948331503841,0.5898580187245419,63
96,0.5904295725432056,0.5875341616178814,64
97,0.5905370633504544,0.5870885309420134,65
98,0.5898455630966097,0.5876758255456623,65
99,0.5886972130390635,0.5894662919797395,65
